"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"512";"1024";"Nvidia";"windows";4.0;114552
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"HDD";"1024";"0";"Intel";"linux";2.0;14492
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;109165
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";"128";"0";"AMD";"windows";2.0;26587
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;8;"HDD";"500";"0";"Nvidia";"N/A";2.0;33513
"";"";0.0;0;0;0;"";"";0.0;0;"";"0";"0";"";"other";0.0;0
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SSD";"512";"0";"Intel";"windows";1.0;142790
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;62284
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"AMD";"windows";2.0;47366
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;30849
"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"E-Series 9000";2.2;4;"HDD";"500";"0";"AMD";"windows";2.0;15931
"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"HDD";"1024";"0";"Nvidia";"windows";3.0;33513
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;130483
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.2;8;"Flash Storage";"512";"0";"Intel";"macos";0.0;68145
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;93187
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;103842
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";2.0;53227
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;103843
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.5;2;"SSD";"32";"0";"Intel";"other";1.0;9271
"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"Nvidia";"windows";3.0;31861
"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"HDD";"1024";"0";"Intel";"N/A";2.0;28718
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;67772
"Acer";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";1.3;8;"SSD";"256";"0";"Intel";"windows";1.0;61219
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Intel";"windows";2.0;81465
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;78647
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";2.7;6;"HDD";"1024";"0";"AMD";"windows";2.0;28185
"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";2.4;8;"SSD";"256";"0";"Intel";"windows";1.0;91288
"Dell";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i3";2.4;4;"HDD";"500";"0";"Intel";"windows";2.0;27120
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";"1024";"0";"Intel";"windows";2.0;16464
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";1.0;78695
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"1024";"0";"Intel";"linux";2.0;27805
"Lenovo";"Gaming";15.6;1920;1080;1;"Intel";"Core i7";2.6;16;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;54825
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;61219
"Lenovo";"Netbook";12.5;1920;1080;1;"Intel";"Core i7";2.5;16;"SSD";"512";"0";"Intel";"windows";1.0;87912
"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";"1024";"0";"Nvidia";"windows";1.0;186427
"Dell";"Notebook";15.6;1366;768;1;"Intel";"Core i3";2.4;8;"HDD";"1024";"0";"Intel";"windows";2.0;24989
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;85141
"Apple";"Ultrabook";11.6;1366;768;0;"Intel";"Core i5";1.6;4;"Flash Storage";"256";"0";"Intel";"macos";1.0;51096
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"Intel";"windows";2.0;25468
"HP";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;117120
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";2.0;39267
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;62284
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";"512";"0";"Intel";"windows";1.0;79867
"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";"256";"0";"AMD";"windows";2.0;31839
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;68198
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"500";"0";"Intel";"linux";2.0;19277
"Dell";"2 in 1 Convertible";17.3;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";"512";"0";"Nvidia";"windows";2.0;95851
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";"256";"0";"Intel";"windows";1.0;58607
"";"";0.0;0;0;0;"";"";0.0;0;"";"0";"0";"";"other";0.0;0
"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";1.0;46620
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;123876
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"N/A";2.0;30529
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";1.2;8;"SSD";"256";"0";"Intel";"windows";1.0;96597
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";"500";"0";"Intel";"linux";2.0;17263
"HP";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 9220";2.5;4;"HDD";"500";"0";"AMD";"windows";1.0;21259
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.3;6;"SSD";"128";"0";"Nvidia";"windows";2.0;30316
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;57116
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";"500";"0";"Intel";"windows";2.0;23656
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"HDD";"1024";"0";"Intel";"windows";2.0;18062
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"128";"1024";"Nvidia";"windows";4.0;101232
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"500";"0";"Intel";"windows";2.0;26107
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"Hybrid";"1024";"0";"AMD";"windows";2.0;47686
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;65481
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";2.3;4;"SSD";"128";"0";"Intel";"windows";1.0;44383
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SSD";"512";"0";"Intel";"windows";1.0;38841
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";"1024";"0";"Intel";"windows";2.0;24456
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";"500";"0";"Intel";"linux";2.0;15398
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";"500";"0";"Intel";"windows";2.0;20193
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;47899
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";"1024";"0";"AMD";"windows";2.0;29303
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"AMD";"linux";2.0;42943
"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";"32";"0";"Intel";"windows";1.0;11136
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";"500";"0";"Nvidia";"windows";2.0;38379
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";"128";"0";"Intel";"windows";1.0;33993
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";"512";"0";"Intel";"windows";1.0;79867
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";"64";"0";"Intel";"windows";1.0;12201
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";"1024";"0";"AMD";"windows";2.0;40706
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";"500";"0";"Intel";"windows";2.0;19660
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SSD";"512";"0";"Intel";"windows";1.0;38841
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";"1024";"0";"Intel";"windows";2.0;24456
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";"500";"0";"Intel";"linux";2.0;15398
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";"500";"0";"Intel";"windows";2.0;20193
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;47899
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";"1024";"0";"AMD";"windows";2.0;29303
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"AMD";"linux";2.0;42943
"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";"32";"0";"Intel";"windows";1.0;11136
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";"500";"0";"Nvidia";"windows";2.0;38379
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";"128";"0";"Intel";"windows";1.0;33993
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";"512";"0";"Intel";"windows";1.0;79867
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";"64";"0";"Intel";"windows";1.0;12201
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";"1024";"0";"AMD";"windows";2.0;40706
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";"500";"0";"Intel";"windows";2.0;19660
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SSD";"512";"0";"Intel";"windows";1.0;38841
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";"1024";"0";"Intel";"windows";2.0;24456
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";"500";"0";"Intel";"linux";2.0;15398
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";"500";"0";"Intel";"windows";2.0;20193
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;47899
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";"1024";"0";"AMD";"windows";2.0;29303
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"AMD";"linux";2.0;42943
"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";"32";"0";"Intel";"windows";1.0;11136
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";"500";"0";"Nvidia";"windows";2.0;38379
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";"128";"0";"Intel";"windows";1.0;33993
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";"512";"0";"Intel";"windows";1.0;79867
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";"64";"0";"Intel";"windows";1.0;12201
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";"1024";"0";"AMD";"windows";2.0;40706
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";"500";"0";"Intel";"windows";2.0;19660
